"No.","Time","Source","Destination","Protocol","Length","Info"
"156","6.537566","2405:200:1630:bb8::c","2409:40e0:1a:1598:80c3:6e0e:14a2:22e8","UDP","1292","443  >  64295 Len=1230"
"157","6.537568","2405:200:1630:bb8::c","2409:40e0:1a:1598:80c3:6e0e:14a2:22e8","UDP","1292","443  >  64295 Len=1230"
"158","6.537570","2405:200:1630:bb8::c","2409:40e0:1a:1598:80c3:6e0e:14a2:22e8","UDP","1292","443  >  64295 Len=1230"
"159","6.537572","2405:200:1630:bb8::c","2409:40e0:1a:1598:80c3:6e0e:14a2:22e8","UDP","1292","443  >  64295 Len=1230"
"160","6.537947","2409:40e0:1a:1598:80c3:6e0e:14a2:22e8","2405:200:1630:bb8::c","UDP","96","64295  >  443 Len=34"
"161","6.538102","2409:40e0:1a:1598:80c3:6e0e:14a2:22e8","2405:200:1630:bb8::c","UDP","96","64295  >  443 Len=34"
"162","6.538198","2409:40e0:1a:1598:80c3:6e0e:14a2:22e8","2405:200:1630:bb8::c","UDP","96","64295  >  443 Len=34"
"163","6.538335","2409:40e0:1a:1598:80c3:6e0e:14a2:22e8","2405:200:1630:bb8::c","UDP","97","64295  >  443 Len=35"
"164","6.538494","2405:200:1630:bb8::c","2409:40e0:1a:1598:80c3:6e0e:14a2:22e8","UDP","1292","443  >  64295 Len=1230"
"165","6.538496","2405:200:1630:bb8::c","2409:40e0:1a:1598:80c3:6e0e:14a2:22e8","UDP","1292","443  >  64295 Len=1230"
"166","6.538498","2405:200:1630:bb8::c","2409:40e0:1a:1598:80c3:6e0e:14a2:22e8","UDP","1292","443  >  64295 Len=1230"
"167","6.538499","2405:200:1630:bb8::c","2409:40e0:1a:1598:80c3:6e0e:14a2:22e8","UDP","1292","443  >  64295 Len=1230"
"168","6.539734","2405:200:1630:bb8::c","2409:40e0:1a:1598:80c3:6e0e:14a2:22e8","UDP","1292","443  >  64295 Len=1230"
"169","6.539736","2405:200:1630:bb8::c","2409:40e0:1a:1598:80c3:6e0e:14a2:22e8","UDP","1292","443  >  64295 Len=1230"
"170","6.539737","2405:200:1630:bb8::c","2409:40e0:1a:1598:80c3:6e0e:14a2:22e8","UDP","1292","443  >  64295 Len=1230"
"171","6.539738","2405:200:1630:bb8::c","2409:40e0:1a:1598:80c3:6e0e:14a2:22e8","UDP","1292","443  >  64295 Len=1230"
"172","6.539739","2405:200:1630:bb8::c","2409:40e0:1a:1598:80c3:6e0e:14a2:22e8","UDP","1292","443  >  64295 Len=1230"
"173","6.539741","2405:200:1630:bb8::c","2409:40e0:1a:1598:80c3:6e0e:14a2:22e8","UDP","1292","443  >  64295 Len=1230"
"174","6.539742","2405:200:1630:bb8::c","2409:40e0:1a:1598:80c3:6e0e:14a2:22e8","UDP","1292","443  >  64295 Len=1230"
"175","6.539953","2409:40e0:1a:1598:80c3:6e0e:14a2:22e8","2405:200:1630:bb8::c","UDP","97","64295  >  443 Len=35"
"176","6.541055","2405:200:1630:bb8::c","2409:40e0:1a:1598:80c3:6e0e:14a2:22e8","UDP","1292","443  >  64295 Len=1230"
"177","6.541056","2405:200:1630:bb8::c","2409:40e0:1a:1598:80c3:6e0e:14a2:22e8","UDP","1292","443  >  64295 Len=1230"
"178","6.541058","2405:200:1630:bb8::c","2409:40e0:1a:1598:80c3:6e0e:14a2:22e8","UDP","1292","443  >  64295 Len=1230"
"179","6.541059","2405:200:1630:bb8::c","2409:40e0:1a:1598:80c3:6e0e:14a2:22e8","UDP","1292","443  >  64295 Len=1230"
"180","6.541061","2405:200:1630:bb8::c","2409:40e0:1a:1598:80c3:6e0e:14a2:22e8","UDP","1292","443  >  64295 Len=1230"
"181","6.541062","2405:200:1630:bb8::c","2409:40e0:1a:1598:80c3:6e0e:14a2:22e8","UDP","1292","443  >  64295 Len=1230"
"182","6.541063","2405:200:1630:bb8::c","2409:40e0:1a:1598:80c3:6e0e:14a2:22e8","UDP","1292","443  >  64295 Len=1230"
"183","6.542312","2405:200:1630:bb8::c","2409:40e0:1a:1598:80c3:6e0e:14a2:22e8","UDP","1292","443  >  64295 Len=1230"
"184","6.542314","2405:200:1630:bb8::c","2409:40e0:1a:1598:80c3:6e0e:14a2:22e8","UDP","1292","443  >  64295 Len=1230"
"185","6.542316","2405:200:1630:bb8::c","2409:40e0:1a:1598:80c3:6e0e:14a2:22e8","UDP","1292","443  >  64295 Len=1230"
"186","6.542318","2405:200:1630:bb8::c","2409:40e0:1a:1598:80c3:6e0e:14a2:22e8","UDP","1292","443  >  64295 Len=1230"
"187","6.542320","2405:200:1630:bb8::c","2409:40e0:1a:1598:80c3:6e0e:14a2:22e8","UDP","1292","443  >  64295 Len=1230"
"188","6.542321","2405:200:1630:bb8::c","2409:40e0:1a:1598:80c3:6e0e:14a2:22e8","UDP","1292","443  >  64295 Len=1230"
"189","6.542323","2405:200:1630:bb8::c","2409:40e0:1a:1598:80c3:6e0e:14a2:22e8","UDP","1292","443  >  64295 Len=1230"
"190","6.542325","2405:200:1630:bb8::c","2409:40e0:1a:1598:80c3:6e0e:14a2:22e8","UDP","1292","443  >  64295 Len=1230"
"191","6.542452","2409:40e0:1a:1598:80c3:6e0e:14a2:22e8","2405:200:1630:bb8::c","UDP","97","64295  >  443 Len=35"
"192","6.543516","2405:200:1630:bb8::c","2409:40e0:1a:1598:80c3:6e0e:14a2:22e8","UDP","1292","443  >  64295 Len=1230"
"193","6.543519","2405:200:1630:bb8::c","2409:40e0:1a:1598:80c3:6e0e:14a2:22e8","UDP","1292","443  >  64295 Len=1230"
"194","6.543521","2405:200:1630:bb8::c","2409:40e0:1a:1598:80c3:6e0e:14a2:22e8","UDP","1292","443  >  64295 Len=1230"
"195","6.543523","2405:200:1630:bb8::c","2409:40e0:1a:1598:80c3:6e0e:14a2:22e8","UDP","1292","443  >  64295 Len=1230"
"196","6.543525","2405:200:1630:bb8::c","2409:40e0:1a:1598:80c3:6e0e:14a2:22e8","UDP","1292","443  >  64295 Len=1230"
"197","6.543527","2405:200:1630:bb8::c","2409:40e0:1a:1598:80c3:6e0e:14a2:22e8","UDP","1292","443  >  64295 Len=1230"
"198","6.543754","2409:40e0:1a:1598:80c3:6e0e:14a2:22e8","2405:200:1630:bb8::c","UDP","97","64295  >  443 Len=35"
"199","6.545393","2405:200:1630:bb8::c","2409:40e0:1a:1598:80c3:6e0e:14a2:22e8","UDP","1292","443  >  64295 Len=1230"
"200","6.545396","2405:200:1630:bb8::c","2409:40e0:1a:1598:80c3:6e0e:14a2:22e8","UDP","1292","443  >  64295 Len=1230"
"201","6.545398","2405:200:1630:bb8::c","2409:40e0:1a:1598:80c3:6e0e:14a2:22e8","UDP","1292","443  >  64295 Len=1230"
"202","6.545400","2405:200:1630:bb8::c","2409:40e0:1a:1598:80c3:6e0e:14a2:22e8","UDP","1292","443  >  64295 Len=1230"
"203","6.545402","2405:200:1630:bb8::c","2409:40e0:1a:1598:80c3:6e0e:14a2:22e8","UDP","1292","443  >  64295 Len=1230"
"204","6.545405","2405:200:1630:bb8::c","2409:40e0:1a:1598:80c3:6e0e:14a2:22e8","UDP","1292","443  >  64295 Len=1230"
"205","6.545407","2405:200:1630:bb8::c","2409:40e0:1a:1598:80c3:6e0e:14a2:22e8","UDP","1292","443  >  64295 Len=1230"
"206","6.545409","2405:200:1630:bb8::c","2409:40e0:1a:1598:80c3:6e0e:14a2:22e8","UDP","1292","443  >  64295 Len=1230"
"207","6.545411","2405:200:1630:bb8::c","2409:40e0:1a:1598:80c3:6e0e:14a2:22e8","UDP","1292","443  >  64295 Len=1230"
"208","6.545613","2409:40e0:1a:1598:80c3:6e0e:14a2:22e8","2405:200:1630:bb8::c","UDP","97","64295  >  443 Len=35"
"209","6.546501","2405:200:1630:bb8::c","2409:40e0:1a:1598:80c3:6e0e:14a2:22e8","UDP","1292","443  >  64295 Len=1230"
"210","6.546503","2405:200:1630:bb8::c","2409:40e0:1a:1598:80c3:6e0e:14a2:22e8","UDP","1292","443  >  64295 Len=1230"
"211","6.546505","2405:200:1630:bb8::c","2409:40e0:1a:1598:80c3:6e0e:14a2:22e8","UDP","1292","443  >  64295 Len=1230"
"212","6.546507","2405:200:1630:bb8::c","2409:40e0:1a:1598:80c3:6e0e:14a2:22e8","UDP","1292","443  >  64295 Len=1230"
"213","6.546509","2405:200:1630:bb8::c","2409:40e0:1a:1598:80c3:6e0e:14a2:22e8","UDP","1292","443  >  64295 Len=1230"
"214","6.546511","2405:200:1630:bb8::c","2409:40e0:1a:1598:80c3:6e0e:14a2:22e8","UDP","1292","443  >  64295 Len=1230"
"215","6.546513","2405:200:1630:bb8::c","2409:40e0:1a:1598:80c3:6e0e:14a2:22e8","UDP","1292","443  >  64295 Len=1230"
"216","6.547602","2405:200:1630:bb8::c","2409:40e0:1a:1598:80c3:6e0e:14a2:22e8","UDP","1292","443  >  64295 Len=1230"
"217","6.547711","2409:40e0:1a:1598:80c3:6e0e:14a2:22e8","2405:200:1630:bb8::c","UDP","97","64295  >  443 Len=35"
"218","6.549907","2405:200:1630:bb8::c","2409:40e0:1a:1598:80c3:6e0e:14a2:22e8","UDP","1292","443  >  64295 Len=1230"
"219","6.556081","2409:40e0:1a:1598:80c3:6e0e:14a2:22e8","2405:200:1630:bb8::c","UDP","98","64295  >  443 Len=36"
"220","6.562789","2405:200:1630:bb8::c","2409:40e0:1a:1598:80c3:6e0e:14a2:22e8","UDP","1292","443  >  64295 Len=1230"
"221","6.562792","2405:200:1630:bb8::c","2409:40e0:1a:1598:80c3:6e0e:14a2:22e8","UDP","1292","443  >  64295 Len=1230"
"222","6.562795","2405:200:1630:bb8::c","2409:40e0:1a:1598:80c3:6e0e:14a2:22e8","UDP","1292","443  >  64295 Len=1230"
"223","6.562798","2405:200:1630:bb8::c","2409:40e0:1a:1598:80c3:6e0e:14a2:22e8","UDP","1292","443  >  64295 Len=1230"
"224","6.562800","2405:200:1630:bb8::c","2409:40e0:1a:1598:80c3:6e0e:14a2:22e8","UDP","1292","443  >  64295 Len=1230"
"225","6.562803","2405:200:1630:bb8::c","2409:40e0:1a:1598:80c3:6e0e:14a2:22e8","UDP","1292","443  >  64295 Len=1230"
"226","6.562805","2405:200:1630:bb8::c","2409:40e0:1a:1598:80c3:6e0e:14a2:22e8","UDP","1292","443  >  64295 Len=1230"
"227","6.562807","2405:200:1630:bb8::c","2409:40e0:1a:1598:80c3:6e0e:14a2:22e8","UDP","1292","443  >  64295 Len=1230"
"228","6.564004","2405:200:1630:bb8::c","2409:40e0:1a:1598:80c3:6e0e:14a2:22e8","UDP","1292","443  >  64295 Len=1230"
"229","6.564009","2405:200:1630:bb8::c","2409:40e0:1a:1598:80c3:6e0e:14a2:22e8","UDP","1035","443  >  64295 Len=973"
"230","6.564012","2405:200:1630:bb8::c","2409:40e0:1a:1598:80c3:6e0e:14a2:22e8","UDP","1284","443  >  64295 Len=1222"
"231","6.564251","2409:40e0:1a:1598:80c3:6e0e:14a2:22e8","2405:200:1630:bb8::c","UDP","97","64295  >  443 Len=35"
"232","6.570383","2409:40e0:1a:1598:80c3:6e0e:14a2:22e8","2405:200:1630:bb8::c","UDP","98","64295  >  443 Len=36"
"233","6.571555","2405:200:1630:bb8::c","2409:40e0:1a:1598:80c3:6e0e:14a2:22e8","UDP","1292","443  >  64295 Len=1230"
"234","6.571558","2405:200:1630:bb8::c","2409:40e0:1a:1598:80c3:6e0e:14a2:22e8","UDP","1292","443  >  64295 Len=1230"
"235","6.571560","2606:4700:8d91:d8b7:9ad9:475:ccf5:ac50","2409:40e0:1a:1598:80c3:6e0e:14a2:22e8","TLSv1.2","114","Application Data"
"236","6.571562","2405:200:1630:bb8::c","2409:40e0:1a:1598:80c3:6e0e:14a2:22e8","UDP","1292","443  >  64295 Len=1230"
"237","6.571564","2405:200:1630:bb8::c","2409:40e0:1a:1598:80c3:6e0e:14a2:22e8","UDP","1292","443  >  64295 Len=1230"
"238","6.571566","2405:200:1630:bb8::c","2409:40e0:1a:1598:80c3:6e0e:14a2:22e8","UDP","1292","443  >  64295 Len=1230"
"239","6.571567","2405:200:1630:bb8::c","2409:40e0:1a:1598:80c3:6e0e:14a2:22e8","UDP","1292","443  >  64295 Len=1230"
"240","6.571570","2405:200:1630:bb8::c","2409:40e0:1a:1598:80c3:6e0e:14a2:22e8","UDP","1292","443  >  64295 Len=1230"
"241","6.571851","2409:40e0:1a:1598:80c3:6e0e:14a2:22e8","2606:4700:8d91:d8b7:9ad9:475:ccf5:ac50","TCP","86","58139  >  443 [ACK] Seq=33 Ack=29 Win=2047 Len=0 TSval=2130063426 TSecr=3354801390"
"242","6.572993","2405:200:1630:bb8::c","2409:40e0:1a:1598:80c3:6e0e:14a2:22e8","UDP","1292","443  >  64295 Len=1230"
"243","6.572996","2405:200:1630:bb8::c","2409:40e0:1a:1598:80c3:6e0e:14a2:22e8","UDP","1292","443  >  64295 Len=1230"
"244","6.572998","2405:200:1630:bb8::c","2409:40e0:1a:1598:80c3:6e0e:14a2:22e8","UDP","1292","443  >  64295 Len=1230"
"245","6.573000","2405:200:1630:bb8::c","2409:40e0:1a:1598:80c3:6e0e:14a2:22e8","UDP","1292","443  >  64295 Len=1230"
"246","6.573003","2405:200:1630:bb8::c","2409:40e0:1a:1598:80c3:6e0e:14a2:22e8","UDP","1292","443  >  64295 Len=1230"
"247","6.573005","2405:200:1630:bb8::c","2409:40e0:1a:1598:80c3:6e0e:14a2:22e8","UDP","1292","443  >  64295 Len=1230"
"248","6.573007","2405:200:1630:bb8::c","2409:40e0:1a:1598:80c3:6e0e:14a2:22e8","UDP","1292","443  >  64295 Len=1230"
"249","6.573009","2405:200:1630:bb8::c","2409:40e0:1a:1598:80c3:6e0e:14a2:22e8","UDP","1292","443  >  64295 Len=1230"
"250","6.573012","2405:200:1630:bb8::c","2409:40e0:1a:1598:80c3:6e0e:14a2:22e8","UDP","1292","443  >  64295 Len=1230"
"251","6.573014","2405:200:1630:bb8::c","2409:40e0:1a:1598:80c3:6e0e:14a2:22e8","UDP","1292","443  >  64295 Len=1230"
"252","6.573016","2405:200:1630:bb8::c","2409:40e0:1a:1598:80c3:6e0e:14a2:22e8","UDP","1292","443  >  64295 Len=1230"
"253","6.573336","2409:40e0:1a:1598:80c3:6e0e:14a2:22e8","2405:200:1630:bb8::c","UDP","97","64295  >  443 Len=35"
"254","6.574184","2405:200:1630:bb8::c","2409:40e0:1a:1598:80c3:6e0e:14a2:22e8","UDP","1292","443  >  64295 Len=1230"
"255","6.574186","2405:200:1630:bb8::c","2409:40e0:1a:1598:80c3:6e0e:14a2:22e8","UDP","1292","443  >  64295 Len=1230"
"256","6.574189","2405:200:1630:bb8::c","2409:40e0:1a:1598:80c3:6e0e:14a2:22e8","UDP","1292","443  >  64295 Len=1230"
"257","6.574191","2405:200:1630:bb8::c","2409:40e0:1a:1598:80c3:6e0e:14a2:22e8","UDP","1292","443  >  64295 Len=1230"
"258","6.574193","2405:200:1630:bb8::c","2409:40e0:1a:1598:80c3:6e0e:14a2:22e8","UDP","1292","443  >  64295 Len=1230"
"259","6.574356","2409:40e0:1a:1598:80c3:6e0e:14a2:22e8","2405:200:1630:bb8::c","UDP","97","64295  >  443 Len=35"
"260","6.579535","2405:200:1630:bb8::c","2409:40e0:1a:1598:80c3:6e0e:14a2:22e8","UDP","1292","443  >  64295 Len=1230"
"261","6.579537","2405:200:1630:bb8::c","2409:40e0:1a:1598:80c3:6e0e:14a2:22e8","UDP","1292","443  >  64295 Len=1230"
"262","6.579539","2405:200:1630:bb8::c","2409:40e0:1a:1598:80c3:6e0e:14a2:22e8","UDP","1292","443  >  64295 Len=1230"
"263","6.579542","2405:200:1630:bb8::c","2409:40e0:1a:1598:80c3:6e0e:14a2:22e8","UDP","1292","443  >  64295 Len=1230"
"264","6.579548","2405:200:1630:bb8::c","2409:40e0:1a:1598:80c3:6e0e:14a2:22e8","UDP","1292","443  >  64295 Len=1230"
"265","6.579551","2405:200:1630:bb8::c","2409:40e0:1a:1598:80c3:6e0e:14a2:22e8","UDP","1292","443  >  64295 Len=1230"
"266","6.579553","2405:200:1630:bb8::c","2409:40e0:1a:1598:80c3:6e0e:14a2:22e8","UDP","1292","443  >  64295 Len=1230"
"267","6.579554","2405:200:1630:bb8::c","2409:40e0:1a:1598:80c3:6e0e:14a2:22e8","UDP","1292","443  >  64295 Len=1230"
"268","6.579557","2405:200:1630:bb8::c","2409:40e0:1a:1598:80c3:6e0e:14a2:22e8","UDP","1292","443  >  64295 Len=1230"
"269","6.579559","2405:200:1630:bb8::c","2409:40e0:1a:1598:80c3:6e0e:14a2:22e8","UDP","1292","443  >  64295 Len=1230"
"270","6.579561","2405:200:1630:bb8::c","2409:40e0:1a:1598:80c3:6e0e:14a2:22e8","UDP","1292","443  >  64295 Len=1230"
"271","6.579911","2409:40e0:1a:1598:80c3:6e0e:14a2:22e8","2405:200:1630:bb8::c","UDP","97","64295  >  443 Len=35"
"272","6.580126","2409:40e0:1a:1598:80c3:6e0e:14a2:22e8","2405:200:1630:bb8::c","UDP","97","64295  >  443 Len=35"
"273","6.603928","2405:200:1630:bb8::c","2409:40e0:1a:1598:80c3:6e0e:14a2:22e8","UDP","1292","443  >  64295 Len=1230"
"274","6.603932","2405:200:1630:bb8::c","2409:40e0:1a:1598:80c3:6e0e:14a2:22e8","UDP","1292","443  >  64295 Len=1230"
"275","6.603935","2405:200:1630:bb8::c","2409:40e0:1a:1598:80c3:6e0e:14a2:22e8","UDP","1292","443  >  64295 Len=1230"
"276","6.603938","2405:200:1630:bb8::c","2409:40e0:1a:1598:80c3:6e0e:14a2:22e8","UDP","1292","443  >  64295 Len=1230"
"277","6.603941","2405:200:1630:bb8::c","2409:40e0:1a:1598:80c3:6e0e:14a2:22e8","UDP","1292","443  >  64295 Len=1230"
"278","6.603944","2405:200:1630:bb8::c","2409:40e0:1a:1598:80c3:6e0e:14a2:22e8","UDP","1292","443  >  64295 Len=1230"
"279","6.603946","2405:200:1630:bb8::c","2409:40e0:1a:1598:80c3:6e0e:14a2:22e8","UDP","1292","443  >  64295 Len=1230"
"280","6.603949","2405:200:1630:bb8::c","2409:40e0:1a:1598:80c3:6e0e:14a2:22e8","UDP","1292","443  >  64295 Len=1230"
"281","6.603951","2405:200:1630:bb8::c","2409:40e0:1a:1598:80c3:6e0e:14a2:22e8","UDP","1292","443  >  64295 Len=1230"
"282","6.603953","2405:200:1630:bb8::c","2409:40e0:1a:1598:80c3:6e0e:14a2:22e8","UDP","1292","443  >  64295 Len=1230"
"283","6.603955","2405:200:1630:bb8::c","2409:40e0:1a:1598:80c3:6e0e:14a2:22e8","UDP","1292","443  >  64295 Len=1230"
"284","6.604635","2409:40e0:1a:1598:80c3:6e0e:14a2:22e8","2405:200:1630:bb8::c","UDP","102","64295  >  443 Len=40"
"285","6.604951","2405:200:1630:bb8::c","2409:40e0:1a:1598:80c3:6e0e:14a2:22e8","UDP","1292","443  >  64295 Len=1230"
"286","6.604953","2405:200:1630:bb8::c","2409:40e0:1a:1598:80c3:6e0e:14a2:22e8","UDP","1292","443  >  64295 Len=1230"
"287","6.606235","2405:200:1630:bb8::c","2409:40e0:1a:1598:80c3:6e0e:14a2:22e8","UDP","1292","443  >  64295 Len=1230"
"288","6.606237","2405:200:1630:bb8::c","2409:40e0:1a:1598:80c3:6e0e:14a2:22e8","UDP","1292","443  >  64295 Len=1230"
"289","6.606240","2405:200:1630:bb8::c","2409:40e0:1a:1598:80c3:6e0e:14a2:22e8","UDP","1292","443  >  64295 Len=1230"
"290","6.606242","2405:200:1630:bb8::c","2409:40e0:1a:1598:80c3:6e0e:14a2:22e8","UDP","1292","443  >  64295 Len=1230"
"291","6.606245","2405:200:1630:bb8::c","2409:40e0:1a:1598:80c3:6e0e:14a2:22e8","UDP","1292","443  >  64295 Len=1230"
"292","6.606247","2405:200:1630:bb8::c","2409:40e0:1a:1598:80c3:6e0e:14a2:22e8","UDP","1292","443  >  64295 Len=1230"
"293","6.606249","2405:200:1630:bb8::c","2409:40e0:1a:1598:80c3:6e0e:14a2:22e8","UDP","1292","443  >  64295 Len=1230"
"294","6.606251","2405:200:1630:bb8::c","2409:40e0:1a:1598:80c3:6e0e:14a2:22e8","UDP","1292","443  >  64295 Len=1230"
"295","6.606253","2405:200:1630:bb8::c","2409:40e0:1a:1598:80c3:6e0e:14a2:22e8","UDP","1292","443  >  64295 Len=1230"
"296","6.606593","2409:40e0:1a:1598:80c3:6e0e:14a2:22e8","2405:200:1630:bb8::c","UDP","97","64295  >  443 Len=35"
"297","6.612600","2409:40e0:1a:1598:80c3:6e0e:14a2:22e8","2405:200:1630:bb8::c","UDP","98","64295  >  443 Len=36"
"298","6.624631","2409:40e0:1a:1598:80c3:6e0e:14a2:22e8","2404:6800:4009:802::200e","UDP","1288","61772  >  443 Len=1226"
"299","6.624654","2409:40e0:1a:1598:80c3:6e0e:14a2:22e8","2404:6800:4009:802::200e","UDP","203","61772  >  443 Len=141"
"300","6.633630","2405:200:1630:bb8::c","2409:40e0:1a:1598:80c3:6e0e:14a2:22e8","UDP","1292","443  >  64295 Len=1230"
"301","6.633634","2405:200:1630:bb8::c","2409:40e0:1a:1598:80c3:6e0e:14a2:22e8","UDP","1292","443  >  64295 Len=1230"
"302","6.633636","2405:200:1630:bb8::c","2409:40e0:1a:1598:80c3:6e0e:14a2:22e8","UDP","1292","443  >  64295 Len=1230"
"303","6.633638","2405:200:1630:bb8::c","2409:40e0:1a:1598:80c3:6e0e:14a2:22e8","UDP","1292","443  >  64295 Len=1230"
"304","6.633640","2405:200:1630:bb8::c","2409:40e0:1a:1598:80c3:6e0e:14a2:22e8","UDP","1292","443  >  64295 Len=1230"
"305","6.633643","2405:200:1630:bb8::c","2409:40e0:1a:1598:80c3:6e0e:14a2:22e8","UDP","1292","443  >  64295 Len=1230"
"306","6.633648","2405:200:1630:bb8::c","2409:40e0:1a:1598:80c3:6e0e:14a2:22e8","UDP","1292","443  >  64295 Len=1230"
"307","6.633650","2405:200:1630:bb8::c","2409:40e0:1a:1598:80c3:6e0e:14a2:22e8","UDP","1292","443  >  64295 Len=1230"
"308","6.639834","2409:40e0:1a:1598:80c3:6e0e:14a2:22e8","2405:200:1630:bb8::c","UDP","98","64295  >  443 Len=36"
"309","6.640613","2405:200:1630:bb8::c","2409:40e0:1a:1598:80c3:6e0e:14a2:22e8","UDP","1292","443  >  64295 Len=1230"
"310","6.640616","2405:200:1630:bb8::c","2409:40e0:1a:1598:80c3:6e0e:14a2:22e8","UDP","1292","443  >  64295 Len=1230"
"311","6.640618","2405:200:1630:bb8::c","2409:40e0:1a:1598:80c3:6e0e:14a2:22e8","UDP","1292","443  >  64295 Len=1230"
"312","6.640619","2405:200:1630:bb8::c","2409:40e0:1a:1598:80c3:6e0e:14a2:22e8","UDP","1292","443  >  64295 Len=1230"
"313","6.640621","2405:200:1630:bb8::c","2409:40e0:1a:1598:80c3:6e0e:14a2:22e8","UDP","1292","443  >  64295 Len=1230"
"314","6.641950","2405:200:1630:bb8::c","2409:40e0:1a:1598:80c3:6e0e:14a2:22e8","UDP","1292","443  >  64295 Len=1230"
"315","6.641952","2405:200:1630:bb8::c","2409:40e0:1a:1598:80c3:6e0e:14a2:22e8","UDP","1292","443  >  64295 Len=1230"
"316","6.641954","2405:200:1630:bb8::c","2409:40e0:1a:1598:80c3:6e0e:14a2:22e8","UDP","1292","443  >  64295 Len=1230"
"317","6.641956","2405:200:1630:bb8::c","2409:40e0:1a:1598:80c3:6e0e:14a2:22e8","UDP","1292","443  >  64295 Len=1230"
"318","6.642118","2405:200:1630:bb8::c","2409:40e0:1a:1598:80c3:6e0e:14a2:22e8","UDP","1292","443  >  64295 Len=1230"
"319","6.642120","2405:200:1630:bb8::c","2409:40e0:1a:1598:80c3:6e0e:14a2:22e8","UDP","1292","443  >  64295 Len=1230"
"320","6.642270","2409:40e0:1a:1598:80c3:6e0e:14a2:22e8","2405:200:1630:bb8::c","UDP","97","64295  >  443 Len=35"
"321","6.643264","2405:200:1630:bb8::c","2409:40e0:1a:1598:80c3:6e0e:14a2:22e8","UDP","1292","443  >  64295 Len=1230"
"322","6.643266","2405:200:1630:bb8::c","2409:40e0:1a:1598:80c3:6e0e:14a2:22e8","UDP","1292","443  >  64295 Len=1230"
"323","6.643268","2405:200:1630:bb8::c","2409:40e0:1a:1598:80c3:6e0e:14a2:22e8","UDP","1292","443  >  64295 Len=1230"
"324","6.644481","2405:200:1630:bb8::c","2409:40e0:1a:1598:80c3:6e0e:14a2:22e8","UDP","1292","443  >  64295 Len=1230"
"325","6.644484","2405:200:1630:bb8::c","2409:40e0:1a:1598:80c3:6e0e:14a2:22e8","UDP","1292","443  >  64295 Len=1230"
"326","6.644487","2405:200:1630:bb8::c","2409:40e0:1a:1598:80c3:6e0e:14a2:22e8","UDP","1292","443  >  64295 Len=1230"
"327","6.644489","2405:200:1630:bb8::c","2409:40e0:1a:1598:80c3:6e0e:14a2:22e8","UDP","1292","443  >  64295 Len=1230"
"328","6.644491","2405:200:1630:bb8::c","2409:40e0:1a:1598:80c3:6e0e:14a2:22e8","UDP","1292","443  >  64295 Len=1230"
"329","6.644493","2405:200:1630:bb8::c","2409:40e0:1a:1598:80c3:6e0e:14a2:22e8","UDP","1292","443  >  64295 Len=1230"
"330","6.644495","2405:200:1630:bb8::c","2409:40e0:1a:1598:80c3:6e0e:14a2:22e8","UDP","1292","443  >  64295 Len=1230"
"331","6.644749","2409:40e0:1a:1598:80c3:6e0e:14a2:22e8","2405:200:1630:bb8::c","UDP","97","64295  >  443 Len=35"
"332","6.645782","2405:200:1630:bb8::c","2409:40e0:1a:1598:80c3:6e0e:14a2:22e8","UDP","1292","443  >  64295 Len=1230"
"333","6.645783","2405:200:1630:bb8::c","2409:40e0:1a:1598:80c3:6e0e:14a2:22e8","UDP","1292","443  >  64295 Len=1230"
"334","6.645785","2405:200:1630:bb8::c","2409:40e0:1a:1598:80c3:6e0e:14a2:22e8","UDP","1292","443  >  64295 Len=1230"
"335","6.645787","2405:200:1630:bb8::c","2409:40e0:1a:1598:80c3:6e0e:14a2:22e8","UDP","1292","443  >  64295 Len=1230"
"336","6.645788","2405:200:1630:bb8::c","2409:40e0:1a:1598:80c3:6e0e:14a2:22e8","UDP","1292","443  >  64295 Len=1230"
"337","6.645790","2405:200:1630:bb8::c","2409:40e0:1a:1598:80c3:6e0e:14a2:22e8","UDP","1292","443  >  64295 Len=1230"
"338","6.645792","2405:200:1630:bb8::c","2409:40e0:1a:1598:80c3:6e0e:14a2:22e8","UDP","1292","443  >  64295 Len=1230"
"339","6.645796","2405:200:1630:bb8::c","2409:40e0:1a:1598:80c3:6e0e:14a2:22e8","UDP","1292","443  >  64295 Len=1230"
"340","6.645798","2405:200:1630:bb8::c","2409:40e0:1a:1598:80c3:6e0e:14a2:22e8","UDP","1292","443  >  64295 Len=1230"
"341","6.646007","2409:40e0:1a:1598:80c3:6e0e:14a2:22e8","2405:200:1630:bb8::c","UDP","97","64295  >  443 Len=35"
"342","6.646880","2405:200:1630:bb8::c","2409:40e0:1a:1598:80c3:6e0e:14a2:22e8","UDP","1292","443  >  64295 Len=1230"
"343","6.646882","2405:200:1630:bb8::c","2409:40e0:1a:1598:80c3:6e0e:14a2:22e8","UDP","1292","443  >  64295 Len=1230"
"344","6.646884","2405:200:1630:bb8::c","2409:40e0:1a:1598:80c3:6e0e:14a2:22e8","UDP","1292","443  >  64295 Len=1230"
"345","6.646886","2405:200:1630:bb8::c","2409:40e0:1a:1598:80c3:6e0e:14a2:22e8","UDP","1292","443  >  64295 Len=1230"
"346","6.646888","2405:200:1630:bb8::c","2409:40e0:1a:1598:80c3:6e0e:14a2:22e8","UDP","1292","443  >  64295 Len=1230"
